period,respondent,respondent-name,fueltype,type-name,value,value-units
2024-09-28T09,NY,New York,WAT,Hydro,1642,megawatthours
2024-09-28T08,NY,New York,WAT,Hydro,1658,megawatthours
2024-09-28T07,NY,New York,WAT,Hydro,1684,megawatthours
2024-09-28T06,NY,New York,WAT,Hydro,1739,megawatthours
2024-09-28T05,NY,New York,WAT,Hydro,1779,megawatthours
2024-09-28T04,NY,New York,WAT,Hydro,2058,megawatthours
2024-09-28T03,NY,New York,WAT,Hydro,2420,megawatthours
2024-09-28T02,NY,New York,WAT,Hydro,2832,megawatthours
2024-09-28T01,NY,New York,WAT,Hydro,3233,megawatthours
2024-09-28T00,NY,New York,WAT,Hydro,3366,megawatthours
2024-09-27T23,NY,New York,WAT,Hydro,3484,megawatthours
2024-09-27T22,NY,New York,WAT,Hydro,3424,megawatthours
2024-09-27T21,NY,New York,WAT,Hydro,3347,megawatthours
2024-09-27T20,NY,New York,WAT,Hydro,3026,megawatthours
2024-09-27T19,NY,New York,WAT,Hydro,2823,megawatthours
2024-09-27T18,NY,New York,WAT,Hydro,2651,megawatthours
2024-09-27T17,NY,New York,WAT,Hydro,2575,megawatthours
2024-09-27T16,NY,New York,WAT,Hydro,2537,megawatthours
2024-09-27T15,NY,New York,WAT,Hydro,2465,megawatthours
2024-09-27T14,NY,New York,WAT,Hydro,2471,megawatthours
2024-09-27T13,NY,New York,WAT,Hydro,2431,megawatthours
2024-09-27T12,NY,New York,WAT,Hydro,2490,megawatthours
2024-09-27T11,NY,New York,WAT,Hydro,2040,megawatthours
2024-09-27T10,NY,New York,WAT,Hydro,1777,megawatthours
2024-09-27T09,NY,New York,WAT,Hydro,1740,megawatthours
2024-09-27T08,NY,New York,WAT,Hydro,1752,megawatthours
2024-09-27T07,NY,New York,WAT,Hydro,1742,megawatthours
2024-09-27T06,NY,New York,WAT,Hydro,1748,megawatthours
2024-09-27T05,NY,New York,WAT,Hydro,1820,megawatthours
2024-09-27T04,NY,New York,WAT,Hydro,2200,megawatthours
2024-09-27T03,NY,New York,WAT,Hydro,2563,megawatthours
2024-09-27T02,NY,New York,WAT,Hydro,3266,megawatthours
2024-09-27T01,NY,New York,WAT,Hydro,3587,megawatthours
2024-09-27T00,NY,New York,WAT,Hydro,3976,megawatthours
2024-09-26T23,NY,New York,WAT,Hydro,3931,megawatthours
2024-09-26T22,NY,New York,WAT,Hydro,3913,megawatthours
2024-09-26T21,NY,New York,WAT,Hydro,3738,megawatthours
2024-09-26T20,NY,New York,WAT,Hydro,3648,megawatthours
2024-09-26T19,NY,New York,WAT,Hydro,3486,megawatthours
2024-09-26T18,NY,New York,WAT,Hydro,3193,megawatthours
2024-09-26T17,NY,New York,WAT,Hydro,2952,megawatthours
2024-09-26T16,NY,New York,WAT,Hydro,2990,megawatthours
2024-09-26T15,NY,New York,WAT,Hydro,3053,megawatthours
2024-09-26T14,NY,New York,WAT,Hydro,3130,megawatthours
2024-09-26T13,NY,New York,WAT,Hydro,2850,megawatthours
2024-09-26T12,NY,New York,WAT,Hydro,2693,megawatthours
2024-09-26T11,NY,New York,WAT,Hydro,2125,megawatthours
2024-09-26T10,NY,New York,WAT,Hydro,1910,megawatthours
2024-09-26T09,NY,New York,WAT,Hydro,1807,megawatthours
2024-09-26T08,NY,New York,WAT,Hydro,1779,megawatthours
2024-09-26T07,NY,New York,WAT,Hydro,1782,megawatthours
2024-09-26T06,NY,New York,WAT,Hydro,1808,megawatthours
2024-09-26T05,NY,New York,WAT,Hydro,1813,megawatthours
2024-09-26T04,NY,New York,WAT,Hydro,2056,megawatthours
2024-09-26T03,NY,New York,WAT,Hydro,2388,megawatthours
2024-09-26T02,NY,New York,WAT,Hydro,2910,megawatthours
2024-09-26T01,NY,New York,WAT,Hydro,3426,megawatthours
2024-09-26T00,NY,New York,WAT,Hydro,3535,megawatthours
2024-09-25T23,NY,New York,WAT,Hydro,3459,megawatthours
2024-09-25T22,NY,New York,WAT,Hydro,3434,megawatthours
2024-09-25T21,NY,New York,WAT,Hydro,3317,megawatthours
2024-09-25T20,NY,New York,WAT,Hydro,3249,megawatthours
2024-09-25T19,NY,New York,WAT,Hydro,3081,megawatthours
2024-09-25T18,NY,New York,WAT,Hydro,2937,megawatthours
2024-09-25T17,NY,New York,WAT,Hydro,2744,megawatthours
2024-09-25T16,NY,New York,WAT,Hydro,2680,megawatthours
2024-09-25T15,NY,New York,WAT,Hydro,2632,megawatthours
2024-09-25T14,NY,New York,WAT,Hydro,2499,megawatthours
2024-09-25T13,NY,New York,WAT,Hydro,2502,megawatthours
2024-09-25T12,NY,New York,WAT,Hydro,2451,megawatthours
2024-09-25T11,NY,New York,WAT,Hydro,2026,megawatthours
2024-09-25T10,NY,New York,WAT,Hydro,1831,megawatthours
2024-09-25T09,NY,New York,WAT,Hydro,1616,megawatthours
2024-09-25T08,NY,New York,WAT,Hydro,1654,megawatthours
2024-09-25T07,NY,New York,WAT,Hydro,1636,megawatthours
2024-09-25T06,NY,New York,WAT,Hydro,1688,megawatthours
2024-09-25T05,NY,New York,WAT,Hydro,1816,megawatthours
2024-09-25T04,NY,New York,WAT,Hydro,2122,megawatthours
2024-09-25T03,NY,New York,WAT,Hydro,2487,megawatthours
2024-09-25T02,NY,New York,WAT,Hydro,2956,megawatthours
2024-09-25T01,NY,New York,WAT,Hydro,3324,megawatthours
2024-09-25T00,NY,New York,WAT,Hydro,3542,megawatthours
2024-09-24T23,NY,New York,WAT,Hydro,3433,megawatthours
2024-09-24T22,NY,New York,WAT,Hydro,3429,megawatthours
2024-09-24T21,NY,New York,WAT,Hydro,3188,megawatthours
2024-09-24T20,NY,New York,WAT,Hydro,3019,megawatthours
2024-09-24T19,NY,New York,WAT,Hydro,2958,megawatthours
2024-09-24T18,NY,New York,WAT,Hydro,2928,megawatthours
2024-09-24T17,NY,New York,WAT,Hydro,2857,megawatthours
2024-09-24T16,NY,New York,WAT,Hydro,2939,megawatthours
2024-09-24T15,NY,New York,WAT,Hydro,2949,megawatthours
2024-09-24T14,NY,New York,WAT,Hydro,2739,megawatthours
2024-09-24T13,NY,New York,WAT,Hydro,2844,megawatthours
2024-09-24T12,NY,New York,WAT,Hydro,2753,megawatthours
2024-09-24T11,NY,New York,WAT,Hydro,2266,megawatthours
2024-09-24T10,NY,New York,WAT,Hydro,1875,megawatthours
2024-09-24T09,NY,New York,WAT,Hydro,1765,megawatthours
2024-09-24T08,NY,New York,WAT,Hydro,1707,megawatthours
2024-09-24T07,NY,New York,WAT,Hydro,1791,megawatthours
2024-09-24T06,NY,New York,WAT,Hydro,1804,megawatthours
2024-09-24T05,NY,New York,WAT,Hydro,1970,megawatthours
2024-09-24T04,NY,New York,WAT,Hydro,2266,megawatthours
2024-09-24T03,NY,New York,WAT,Hydro,2882,megawatthours
2024-09-24T02,NY,New York,WAT,Hydro,3249,megawatthours
2024-09-24T01,NY,New York,WAT,Hydro,3602,megawatthours
2024-09-24T00,NY,New York,WAT,Hydro,3764,megawatthours
2024-09-23T23,NY,New York,WAT,Hydro,3959,megawatthours
2024-09-23T22,NY,New York,WAT,Hydro,3791,megawatthours
2024-09-23T21,NY,New York,WAT,Hydro,3468,megawatthours
2024-09-23T20,NY,New York,WAT,Hydro,3359,megawatthours
2024-09-23T19,NY,New York,WAT,Hydro,3270,megawatthours
2024-09-23T18,NY,New York,WAT,Hydro,3189,megawatthours
2024-09-23T17,NY,New York,WAT,Hydro,3167,megawatthours
2024-09-23T16,NY,New York,WAT,Hydro,3197,megawatthours
2024-09-23T15,NY,New York,WAT,Hydro,3109,megawatthours
2024-09-23T14,NY,New York,WAT,Hydro,3095,megawatthours
2024-09-23T13,NY,New York,WAT,Hydro,3307,megawatthours
2024-09-23T12,NY,New York,WAT,Hydro,2970,megawatthours
2024-09-23T11,NY,New York,WAT,Hydro,2205,megawatthours
2024-09-23T10,NY,New York,WAT,Hydro,1881,megawatthours
2024-09-23T09,NY,New York,WAT,Hydro,1727,megawatthours
2024-09-23T08,NY,New York,WAT,Hydro,1692,megawatthours
2024-09-23T07,NY,New York,WAT,Hydro,1729,megawatthours
2024-09-23T06,NY,New York,WAT,Hydro,1806,megawatthours
2024-09-23T05,NY,New York,WAT,Hydro,1846,megawatthours
2024-09-23T04,NY,New York,WAT,Hydro,1891,megawatthours
2024-09-23T03,NY,New York,WAT,Hydro,2340,megawatthours
2024-09-23T02,NY,New York,WAT,Hydro,2927,megawatthours
2024-09-23T01,NY,New York,WAT,Hydro,3272,megawatthours
2024-09-23T00,NY,New York,WAT,Hydro,3200,megawatthours
2024-09-22T23,NY,New York,WAT,Hydro,3218,megawatthours
2024-09-22T22,NY,New York,WAT,Hydro,3384,megawatthours
2024-09-22T21,NY,New York,WAT,Hydro,3137,megawatthours
2024-09-22T20,NY,New York,WAT,Hydro,2978,megawatthours
2024-09-22T19,NY,New York,WAT,Hydro,2802,megawatthours
2024-09-22T18,NY,New York,WAT,Hydro,2697,megawatthours
2024-09-22T17,NY,New York,WAT,Hydro,2569,megawatthours
2024-09-22T16,NY,New York,WAT,Hydro,2344,megawatthours
2024-09-22T15,NY,New York,WAT,Hydro,2326,megawatthours
2024-09-22T14,NY,New York,WAT,Hydro,2189,megawatthours
2024-09-22T13,NY,New York,WAT,Hydro,2063,megawatthours
2024-09-22T12,NY,New York,WAT,Hydro,1893,megawatthours
2024-09-22T11,NY,New York,WAT,Hydro,1790,megawatthours
2024-09-22T10,NY,New York,WAT,Hydro,1755,megawatthours
2024-09-22T09,NY,New York,WAT,Hydro,1692,megawatthours
2024-09-22T08,NY,New York,WAT,Hydro,1703,megawatthours
2024-09-22T07,NY,New York,WAT,Hydro,1735,megawatthours
2024-09-22T06,NY,New York,WAT,Hydro,1747,megawatthours
2024-09-22T05,NY,New York,WAT,Hydro,1835,megawatthours
2024-09-22T04,NY,New York,WAT,Hydro,1910,megawatthours
2024-09-22T03,NY,New York,WAT,Hydro,2366,megawatthours
2024-09-22T02,NY,New York,WAT,Hydro,2719,megawatthours
2024-09-22T01,NY,New York,WAT,Hydro,3000,megawatthours
2024-09-22T00,NY,New York,WAT,Hydro,3485,megawatthours
2024-09-21T23,NY,New York,WAT,Hydro,3640,megawatthours
2024-09-21T22,NY,New York,WAT,Hydro,3533,megawatthours
2024-09-21T21,NY,New York,WAT,Hydro,3150,megawatthours
2024-09-21T20,NY,New York,WAT,Hydro,2923,megawatthours
2024-09-21T19,NY,New York,WAT,Hydro,2886,megawatthours
2024-09-21T18,NY,New York,WAT,Hydro,2867,megawatthours
2024-09-21T17,NY,New York,WAT,Hydro,2637,megawatthours
2024-09-21T16,NY,New York,WAT,Hydro,2428,megawatthours
2024-09-21T15,NY,New York,WAT,Hydro,2322,megawatthours
2024-09-21T14,NY,New York,WAT,Hydro,2187,megawatthours
2024-09-21T13,NY,New York,WAT,Hydro,2164,megawatthours
2024-09-21T12,NY,New York,WAT,Hydro,2005,megawatthours
2024-09-21T11,NY,New York,WAT,Hydro,1765,megawatthours
2024-09-21T10,NY,New York,WAT,Hydro,1621,megawatthours
2024-09-21T09,NY,New York,WAT,Hydro,1664,megawatthours
2024-09-21T08,NY,New York,WAT,Hydro,1636,megawatthours
2024-09-21T07,NY,New York,WAT,Hydro,1648,megawatthours
2024-09-21T06,NY,New York,WAT,Hydro,1616,megawatthours
2024-09-21T05,NY,New York,WAT,Hydro,1718,megawatthours
2024-09-21T04,NY,New York,WAT,Hydro,2104,megawatthours
2024-09-21T03,NY,New York,WAT,Hydro,2438,megawatthours
2024-09-21T02,NY,New York,WAT,Hydro,2945,megawatthours
2024-09-21T01,NY,New York,WAT,Hydro,3550,megawatthours
2024-09-21T00,NY,New York,WAT,Hydro,3979,megawatthours
2024-09-20T23,NY,New York,WAT,Hydro,3961,megawatthours
2024-09-20T22,NY,New York,WAT,Hydro,4177,megawatthours
2024-09-20T21,NY,New York,WAT,Hydro,4104,megawatthours
2024-09-20T20,NY,New York,WAT,Hydro,3568,megawatthours
2024-09-20T19,NY,New York,WAT,Hydro,3354,megawatthours
2024-09-20T18,NY,New York,WAT,Hydro,3232,megawatthours
2024-09-20T17,NY,New York,WAT,Hydro,3169,megawatthours
2024-09-20T16,NY,New York,WAT,Hydro,2984,megawatthours
2024-09-20T15,NY,New York,WAT,Hydro,2951,megawatthours
2024-09-20T14,NY,New York,WAT,Hydro,2759,megawatthours
2024-09-20T13,NY,New York,WAT,Hydro,2721,megawatthours
2024-09-20T12,NY,New York,WAT,Hydro,2627,megawatthours
2024-09-20T11,NY,New York,WAT,Hydro,2318,megawatthours
2024-09-20T10,NY,New York,WAT,Hydro,1809,megawatthours
2024-09-20T09,NY,New York,WAT,Hydro,1757,megawatthours
2024-09-20T08,NY,New York,WAT,Hydro,1706,megawatthours
2024-09-20T07,NY,New York,WAT,Hydro,1796,megawatthours
2024-09-20T06,NY,New York,WAT,Hydro,1844,megawatthours
2024-09-20T05,NY,New York,WAT,Hydro,1967,megawatthours
2024-09-20T04,NY,New York,WAT,Hydro,2101,megawatthours
2024-09-20T03,NY,New York,WAT,Hydro,2504,megawatthours
2024-09-20T02,NY,New York,WAT,Hydro,3106,megawatthours
2024-09-20T01,NY,New York,WAT,Hydro,3576,megawatthours
2024-09-20T00,NY,New York,WAT,Hydro,3972,megawatthours
2024-09-19T23,NY,New York,WAT,Hydro,4037,megawatthours
2024-09-19T22,NY,New York,WAT,Hydro,4076,megawatthours
2024-09-19T21,NY,New York,WAT,Hydro,3866,megawatthours
2024-09-19T20,NY,New York,WAT,Hydro,3499,megawatthours
2024-09-19T19,NY,New York,WAT,Hydro,3381,megawatthours
2024-09-19T18,NY,New York,WAT,Hydro,3174,megawatthours
2024-09-19T17,NY,New York,WAT,Hydro,2802,megawatthours
2024-09-19T16,NY,New York,WAT,Hydro,2801,megawatthours
2024-09-19T15,NY,New York,WAT,Hydro,2629,megawatthours
2024-09-19T14,NY,New York,WAT,Hydro,2544,megawatthours
2024-09-19T13,NY,New York,WAT,Hydro,2523,megawatthours
2024-09-19T12,NY,New York,WAT,Hydro,2478,megawatthours
2024-09-19T11,NY,New York,WAT,Hydro,2083,megawatthours
2024-09-19T10,NY,New York,WAT,Hydro,1876,megawatthours
2024-09-19T09,NY,New York,WAT,Hydro,1849,megawatthours
2024-09-19T08,NY,New York,WAT,Hydro,1776,megawatthours
2024-09-19T07,NY,New York,WAT,Hydro,1850,megawatthours
2024-09-19T06,NY,New York,WAT,Hydro,1849,megawatthours
2024-09-19T05,NY,New York,WAT,Hydro,1904,megawatthours
2024-09-19T04,NY,New York,WAT,Hydro,2171,megawatthours
2024-09-19T03,NY,New York,WAT,Hydro,2679,megawatthours
2024-09-19T02,NY,New York,WAT,Hydro,3142,megawatthours
2024-09-19T01,NY,New York,WAT,Hydro,3514,megawatthours
2024-09-19T00,NY,New York,WAT,Hydro,3687,megawatthours
2024-09-18T23,NY,New York,WAT,Hydro,3650,megawatthours
2024-09-18T22,NY,New York,WAT,Hydro,3736,megawatthours
2024-09-18T21,NY,New York,WAT,Hydro,3556,megawatthours
2024-09-18T20,NY,New York,WAT,Hydro,3313,megawatthours
2024-09-18T19,NY,New York,WAT,Hydro,3095,megawatthours
2024-09-18T18,NY,New York,WAT,Hydro,2900,megawatthours
2024-09-18T17,NY,New York,WAT,Hydro,2718,megawatthours
2024-09-18T16,NY,New York,WAT,Hydro,2827,megawatthours
2024-09-18T15,NY,New York,WAT,Hydro,2669,megawatthours
2024-09-18T14,NY,New York,WAT,Hydro,2649,megawatthours
2024-09-18T13,NY,New York,WAT,Hydro,2581,megawatthours
2024-09-18T12,NY,New York,WAT,Hydro,2576,megawatthours
2024-09-18T11,NY,New York,WAT,Hydro,2150,megawatthours
2024-09-18T10,NY,New York,WAT,Hydro,1939,megawatthours
2024-09-18T09,NY,New York,WAT,Hydro,1724,megawatthours
2024-09-18T08,NY,New York,WAT,Hydro,1727,megawatthours
2024-09-18T07,NY,New York,WAT,Hydro,1763,megawatthours
2024-09-18T06,NY,New York,WAT,Hydro,1825,megawatthours
2024-09-18T05,NY,New York,WAT,Hydro,1946,megawatthours
2024-09-18T04,NY,New York,WAT,Hydro,2300,megawatthours
2024-09-18T03,NY,New York,WAT,Hydro,2648,megawatthours
2024-09-18T02,NY,New York,WAT,Hydro,3017,megawatthours
2024-09-18T01,NY,New York,WAT,Hydro,3317,megawatthours
2024-09-18T00,NY,New York,WAT,Hydro,3846,megawatthours
2024-09-17T23,NY,New York,WAT,Hydro,3882,megawatthours
2024-09-17T22,NY,New York,WAT,Hydro,4063,megawatthours
2024-09-17T21,NY,New York,WAT,Hydro,3638,megawatthours
2024-09-17T20,NY,New York,WAT,Hydro,3005,megawatthours
2024-09-17T19,NY,New York,WAT,Hydro,2975,megawatthours
2024-09-17T18,NY,New York,WAT,Hydro,2896,megawatthours
2024-09-17T17,NY,New York,WAT,Hydro,2736,megawatthours
2024-09-17T16,NY,New York,WAT,Hydro,2627,megawatthours
2024-09-17T15,NY,New York,WAT,Hydro,2546,megawatthours
2024-09-17T14,NY,New York,WAT,Hydro,2521,megawatthours
2024-09-17T13,NY,New York,WAT,Hydro,2534,megawatthours
2024-09-17T12,NY,New York,WAT,Hydro,2580,megawatthours
2024-09-17T11,NY,New York,WAT,Hydro,2095,megawatthours
2024-09-17T10,NY,New York,WAT,Hydro,1810,megawatthours
2024-09-17T09,NY,New York,WAT,Hydro,1692,megawatthours
2024-09-17T08,NY,New York,WAT,Hydro,1706,megawatthours
2024-09-17T07,NY,New York,WAT,Hydro,1713,megawatthours
2024-09-17T06,NY,New York,WAT,Hydro,1703,megawatthours
2024-09-17T05,NY,New York,WAT,Hydro,1942,megawatthours
2024-09-17T04,NY,New York,WAT,Hydro,2245,megawatthours
2024-09-17T03,NY,New York,WAT,Hydro,2539,megawatthours
2024-09-17T02,NY,New York,WAT,Hydro,3012,megawatthours
2024-09-17T01,NY,New York,WAT,Hydro,3474,megawatthours
2024-09-17T00,NY,New York,WAT,Hydro,3635,megawatthours
2024-09-16T23,NY,New York,WAT,Hydro,3706,megawatthours
2024-09-16T22,NY,New York,WAT,Hydro,3713,megawatthours
2024-09-16T21,NY,New York,WAT,Hydro,3465,megawatthours
2024-09-16T20,NY,New York,WAT,Hydro,3210,megawatthours
2024-09-16T19,NY,New York,WAT,Hydro,3298,megawatthours
2024-09-16T18,NY,New York,WAT,Hydro,3278,megawatthours
2024-09-16T17,NY,New York,WAT,Hydro,2916,megawatthours
2024-09-16T16,NY,New York,WAT,Hydro,2792,megawatthours
2024-09-16T15,NY,New York,WAT,Hydro,2782,megawatthours
2024-09-16T14,NY,New York,WAT,Hydro,2625,megawatthours
2024-09-16T13,NY,New York,WAT,Hydro,2540,megawatthours
2024-09-16T12,NY,New York,WAT,Hydro,2426,megawatthours
2024-09-16T11,NY,New York,WAT,Hydro,2103,megawatthours
2024-09-16T10,NY,New York,WAT,Hydro,1857,megawatthours
2024-09-16T09,NY,New York,WAT,Hydro,1784,megawatthours
2024-09-16T08,NY,New York,WAT,Hydro,1830,megawatthours
2024-09-16T07,NY,New York,WAT,Hydro,1856,megawatthours
2024-09-16T06,NY,New York,WAT,Hydro,1857,megawatthours
2024-09-16T05,NY,New York,WAT,Hydro,1978,megawatthours
2024-09-16T04,NY,New York,WAT,Hydro,2110,megawatthours
2024-09-16T03,NY,New York,WAT,Hydro,2388,megawatthours
2024-09-16T02,NY,New York,WAT,Hydro,2947,megawatthours
2024-09-16T01,NY,New York,WAT,Hydro,3528,megawatthours
2024-09-16T00,NY,New York,WAT,Hydro,3668,megawatthours
2024-09-15T23,NY,New York,WAT,Hydro,3679,megawatthours
2024-09-15T22,NY,New York,WAT,Hydro,3968,megawatthours
2024-09-15T21,NY,New York,WAT,Hydro,3298,megawatthours
2024-09-15T20,NY,New York,WAT,Hydro,2908,megawatthours
2024-09-15T19,NY,New York,WAT,Hydro,2764,megawatthours
2024-09-15T18,NY,New York,WAT,Hydro,2816,megawatthours
2024-09-15T17,NY,New York,WAT,Hydro,2674,megawatthours
2024-09-15T16,NY,New York,WAT,Hydro,2357,megawatthours
2024-09-15T15,NY,New York,WAT,Hydro,2291,megawatthours
2024-09-15T14,NY,New York,WAT,Hydro,2190,megawatthours
2024-09-15T13,NY,New York,WAT,Hydro,2136,megawatthours
2024-09-15T12,NY,New York,WAT,Hydro,2062,megawatthours
2024-09-15T11,NY,New York,WAT,Hydro,1879,megawatthours
2024-09-15T10,NY,New York,WAT,Hydro,1697,megawatthours
2024-09-15T09,NY,New York,WAT,Hydro,1698,megawatthours
2024-09-15T08,NY,New York,WAT,Hydro,1733,megawatthours
2024-09-15T07,NY,New York,WAT,Hydro,1897,megawatthours
2024-09-15T06,NY,New York,WAT,Hydro,1867,megawatthours
2024-09-15T05,NY,New York,WAT,Hydro,2037,megawatthours
2024-09-15T04,NY,New York,WAT,Hydro,2087,megawatthours
2024-09-15T03,NY,New York,WAT,Hydro,2514,megawatthours
2024-09-15T02,NY,New York,WAT,Hydro,2956,megawatthours
2024-09-15T01,NY,New York,WAT,Hydro,3379,megawatthours
2024-09-15T00,NY,New York,WAT,Hydro,3441,megawatthours
2024-09-14T23,NY,New York,WAT,Hydro,3582,megawatthours
2024-09-14T22,NY,New York,WAT,Hydro,3575,megawatthours
2024-09-14T21,NY,New York,WAT,Hydro,3169,megawatthours
2024-09-14T20,NY,New York,WAT,Hydro,3010,megawatthours
2024-09-14T19,NY,New York,WAT,Hydro,2811,megawatthours
2024-09-14T18,NY,New York,WAT,Hydro,2820,megawatthours
2024-09-14T17,NY,New York,WAT,Hydro,2714,megawatthours
2024-09-14T16,NY,New York,WAT,Hydro,2648,megawatthours
2024-09-14T15,NY,New York,WAT,Hydro,2622,megawatthours
2024-09-14T14,NY,New York,WAT,Hydro,2493,megawatthours
2024-09-14T13,NY,New York,WAT,Hydro,2187,megawatthours
2024-09-14T12,NY,New York,WAT,Hydro,2175,megawatthours
2024-09-14T11,NY,New York,WAT,Hydro,1886,megawatthours
2024-09-14T10,NY,New York,WAT,Hydro,1818,megawatthours
2024-09-14T09,NY,New York,WAT,Hydro,1698,megawatthours
2024-09-14T08,NY,New York,WAT,Hydro,1708,megawatthours
2024-09-14T07,NY,New York,WAT,Hydro,1789,megawatthours
2024-09-14T06,NY,New York,WAT,Hydro,1827,megawatthours
2024-09-14T05,NY,New York,WAT,Hydro,1896,megawatthours
2024-09-14T04,NY,New York,WAT,Hydro,2025,megawatthours
2024-09-14T03,NY,New York,WAT,Hydro,2506,megawatthours
2024-09-14T02,NY,New York,WAT,Hydro,3026,megawatthours
2024-09-14T01,NY,New York,WAT,Hydro,3396,megawatthours
2024-09-14T00,NY,New York,WAT,Hydro,3861,megawatthours
2024-09-13T23,NY,New York,WAT,Hydro,3952,megawatthours
2024-09-13T22,NY,New York,WAT,Hydro,4036,megawatthours
2024-09-13T21,NY,New York,WAT,Hydro,3960,megawatthours
2024-09-13T20,NY,New York,WAT,Hydro,3531,megawatthours
2024-09-13T19,NY,New York,WAT,Hydro,3250,megawatthours
2024-09-13T18,NY,New York,WAT,Hydro,3231,megawatthours
2024-09-13T17,NY,New York,WAT,Hydro,2944,megawatthours
2024-09-13T16,NY,New York,WAT,Hydro,2998,megawatthours
2024-09-13T15,NY,New York,WAT,Hydro,2876,megawatthours
2024-09-13T14,NY,New York,WAT,Hydro,2852,megawatthours
2024-09-13T13,NY,New York,WAT,Hydro,2804,megawatthours
2024-09-13T12,NY,New York,WAT,Hydro,2666,megawatthours
2024-09-13T11,NY,New York,WAT,Hydro,2278,megawatthours
2024-09-13T10,NY,New York,WAT,Hydro,2163,megawatthours
2024-09-13T09,NY,New York,WAT,Hydro,2090,megawatthours
2024-09-13T08,NY,New York,WAT,Hydro,2107,megawatthours
2024-09-13T07,NY,New York,WAT,Hydro,2066,megawatthours
2024-09-13T06,NY,New York,WAT,Hydro,2221,megawatthours
2024-09-13T05,NY,New York,WAT,Hydro,2224,megawatthours
2024-09-13T04,NY,New York,WAT,Hydro,2369,megawatthours
2024-09-13T03,NY,New York,WAT,Hydro,2951,megawatthours
2024-09-13T02,NY,New York,WAT,Hydro,3156,megawatthours
2024-09-13T01,NY,New York,WAT,Hydro,3549,megawatthours
2024-09-13T00,NY,New York,WAT,Hydro,3775,megawatthours
2024-09-12T23,NY,New York,WAT,Hydro,3846,megawatthours
2024-09-12T22,NY,New York,WAT,Hydro,3849,megawatthours
2024-09-12T21,NY,New York,WAT,Hydro,3769,megawatthours
2024-09-12T20,NY,New York,WAT,Hydro,3678,megawatthours
2024-09-12T19,NY,New York,WAT,Hydro,3381,megawatthours
2024-09-12T18,NY,New York,WAT,Hydro,3059,megawatthours
2024-09-12T17,NY,New York,WAT,Hydro,2890,megawatthours
2024-09-12T16,NY,New York,WAT,Hydro,2807,megawatthours
2024-09-12T15,NY,New York,WAT,Hydro,2780,megawatthours
2024-09-12T14,NY,New York,WAT,Hydro,2743,megawatthours
2024-09-12T13,NY,New York,WAT,Hydro,2747,megawatthours
