period,value
2024-03-03T02,3854
2024-03-03T01,4030
2024-03-03T00,3992
2024-03-02T23,3855
2024-03-02T22,3889
2024-03-02T21,3826
2024-03-02T20,3798
2024-03-02T19,3836
2024-03-02T18,3813
2024-03-02T17,3783
2024-03-02T16,3778
2024-03-02T15,3673
2024-03-02T14,3676
2024-03-02T13,3558
2024-03-02T12,3047
2024-03-02T11,2670
2024-03-02T10,2632
2024-03-02T09,2666
2024-03-02T08,2640
2024-03-02T07,2641
2024-03-02T06,2788
2024-03-02T05,3247
2024-03-02T04,3632
2024-03-02T03,3712
2024-03-02T02,3746
2024-03-02T01,3852
2024-03-02T00,3875
2024-03-01T23,3803
2024-03-01T22,3799
2024-03-01T21,3712
2024-03-01T20,3641
2024-03-01T19,3608
2024-03-01T18,3525
2024-03-01T17,3517
2024-03-01T16,3529
2024-03-01T15,3720
2024-03-01T14,3858
2024-03-01T13,3919
2024-03-01T12,3500
2024-03-01T11,3268
2024-03-01T10,3294
2024-03-01T09,3362
2024-03-01T08,3265
2024-03-01T07,3155
2024-03-01T06,2987
2024-03-01T05,3339
2024-03-01T04,3562
2024-03-01T03,3827
2024-03-01T02,4110
2024-03-01T01,4165
2024-03-01T00,4143
2024-02-29T23,4128
2024-02-29T22,4063
2024-02-29T21,3827
2024-02-29T20,3781
2024-02-29T19,4028
2024-02-29T18,4025
2024-02-29T17,3983
2024-02-29T16,4013
2024-02-29T15,3950
2024-02-29T14,3922
2024-02-29T13,4015
2024-02-29T12,3661
2024-02-29T11,2976
2024-02-29T10,2907
2024-02-29T09,2841
2024-02-29T08,2776
2024-02-29T07,2748
2024-02-29T06,2722
2024-02-29T05,3095
2024-02-29T04,3686
2024-02-29T03,3979
2024-02-29T02,3928
2024-02-29T01,3951
2024-02-29T00,4093
2024-02-28T23,4028
2024-02-28T22,3838
2024-02-28T21,3727
2024-02-28T20,3616
2024-02-28T19,3721
2024-02-28T18,3652
2024-02-28T17,3689
2024-02-28T16,3753
2024-02-28T15,3788
2024-02-28T14,3804
2024-02-28T13,3765
2024-02-28T12,3278
2024-02-28T11,2564
2024-02-28T10,2107
2024-02-28T09,2175
2024-02-28T08,2408
2024-02-28T07,2344
2024-02-28T06,2451
2024-02-28T05,2716
2024-02-28T04,3325
2024-02-28T03,3644
2024-02-28T02,3728
2024-02-28T01,3773
2024-02-28T00,3748
2024-02-27T23,3769
2024-02-27T22,3762
2024-02-27T21,3581
2024-02-27T20,3611
2024-02-27T19,3500
2024-02-27T18,3367
2024-02-27T17,3404
2024-02-27T16,3484
2024-02-27T15,3513
2024-02-27T14,3617
2024-02-27T13,3581
2024-02-27T12,2912
2024-02-27T11,2894
2024-02-27T10,2779
2024-02-27T09,2749
2024-02-27T08,2734
2024-02-27T07,2956
2024-02-27T06,2814
2024-02-27T05,2876
2024-02-27T04,3362
2024-02-27T03,3697
2024-02-27T02,3766
2024-02-27T01,3827
2024-02-27T00,3875
2024-02-26T23,3903
2024-02-26T22,3740
2024-02-26T21,3580
2024-02-26T20,3434
2024-02-26T19,3405
2024-02-26T18,3540
2024-02-26T17,3619
2024-02-26T16,3691
2024-02-26T15,3689
2024-02-26T14,3609
2024-02-26T13,3669
2024-02-26T12,3353
2024-02-26T11,2929
2024-02-26T10,2767
2024-02-26T09,2787
2024-02-26T08,2827
2024-02-26T07,2798
2024-02-26T06,2761
2024-02-26T05,2962
2024-02-26T04,3432
2024-02-26T03,3645
2024-02-26T02,3562
2024-02-26T01,3903
2024-02-26T00,3932
2024-02-25T23,3844
2024-02-25T22,3678
2024-02-25T21,3379
2024-02-25T20,3359
2024-02-25T19,3375
2024-02-25T18,3402
2024-02-25T17,3441
2024-02-25T16,3412
2024-02-25T15,3399
2024-02-25T14,3318
2024-02-25T13,3337
2024-02-25T12,2663
2024-02-25T11,2532
2024-02-25T10,2598
2024-02-25T09,2585
2024-02-25T08,2514
2024-02-25T07,2534
2024-02-25T06,2529
2024-02-25T05,2869
2024-02-25T04,3359
2024-02-25T03,3732
2024-02-25T02,3803
2024-02-25T01,3881
2024-02-25T00,3905
2024-02-24T23,3848
2024-02-24T22,3781
2024-02-24T21,3502
2024-02-24T20,3468
2024-02-24T19,3563
2024-02-24T18,3588
2024-02-24T17,3676
2024-02-24T16,3688
2024-02-24T15,3698
2024-02-24T14,3614
2024-02-24T13,3589
2024-02-24T12,2947
2024-02-24T11,2789
2024-02-24T10,2748
2024-02-24T09,2744
2024-02-24T08,2734
2024-02-24T07,2774
2024-02-24T06,2748
2024-02-24T05,2934
2024-02-24T04,3423
2024-02-24T03,3797
2024-02-24T02,3788
2024-02-24T01,3870
2024-02-24T00,3988
2024-02-23T23,3990
2024-02-23T22,3922
2024-02-23T21,3806
2024-02-23T20,3779
2024-02-23T19,3831
2024-02-23T18,3813
2024-02-23T17,3843
2024-02-23T16,3814
2024-02-23T15,3884
2024-02-23T14,3844
2024-02-23T13,3868
2024-02-23T12,3429
2024-02-23T11,3010
2024-02-23T10,3090
2024-02-23T09,3082
2024-02-23T08,3049
2024-02-23T07,3118
2024-02-23T06,3067
2024-02-23T05,3386
2024-02-23T04,3682
2024-02-23T03,3803
2024-02-23T02,3791
2024-02-23T01,3929
2024-02-23T00,4032
2024-02-22T23,4002
2024-02-22T22,3781
2024-02-22T21,3795
2024-02-22T20,3837
2024-02-22T19,3847
2024-02-22T18,3798
2024-02-22T17,3637
2024-02-22T16,3681
2024-02-22T15,3765
2024-02-22T14,3701
2024-02-22T13,3668
2024-02-22T12,2936
2024-02-22T11,2523
2024-02-22T10,2473
2024-02-22T09,2515
2024-02-22T08,2473
2024-02-22T07,2538
2024-02-22T06,2549
2024-02-22T05,2911
2024-02-22T04,3388
2024-02-22T03,3651
2024-02-22T02,3629
2024-02-22T01,3680
2024-02-22T00,3614
2024-02-21T23,3716
2024-02-21T22,3670
2024-02-21T21,3687
2024-02-21T20,3678
2024-02-21T19,3682
2024-02-21T18,3712
2024-02-21T17,3645
2024-02-21T16,3675
2024-02-21T15,3662
2024-02-21T14,3467
2024-02-21T13,3514
2024-02-21T12,3266
2024-02-21T11,2600
2024-02-21T10,2502
2024-02-21T09,2495
2024-02-21T08,2316
2024-02-21T07,2381
2024-02-21T06,2480
2024-02-21T05,2743
2024-02-21T04,3295
2024-02-21T03,3581
2024-02-21T02,3812
2024-02-21T01,3830
2024-02-21T00,3973
2024-02-20T23,3967
2024-02-20T22,3897
2024-02-20T21,3798
2024-02-20T20,3805
2024-02-20T19,3778
2024-02-20T18,3780
2024-02-20T17,3788
2024-02-20T16,3843
2024-02-20T15,3754
2024-02-20T14,3754
2024-02-20T13,3717
2024-02-20T12,3164
2024-02-20T11,2631
2024-02-20T10,2527
2024-02-20T09,2514
2024-02-20T08,2478
2024-02-20T07,2492
2024-02-20T06,2493
2024-02-20T05,2747
2024-02-20T04,3362
2024-02-20T03,3736
2024-02-20T02,3904
2024-02-20T01,3885
2024-02-20T00,3936
2024-02-19T23,3823
2024-02-19T22,3726
2024-02-19T21,3723
2024-02-19T20,3731
2024-02-19T19,3732
2024-02-19T18,3773
2024-02-19T17,3757
2024-02-19T16,3743
2024-02-19T15,3555
2024-02-19T14,3597
2024-02-19T13,3689
2024-02-19T12,3371
2024-02-19T11,2958
2024-02-19T10,2887
2024-02-19T09,2830
2024-02-19T08,2759
2024-02-19T07,2800
2024-02-19T06,2789
2024-02-19T05,2944
2024-02-19T04,3457
2024-02-19T03,3738
2024-02-19T02,3757
2024-02-19T01,3767
2024-02-19T00,3747
2024-02-18T23,3755
2024-02-18T22,3749
2024-02-18T21,3771
2024-02-18T20,3735
2024-02-18T19,3749
2024-02-18T18,3751
2024-02-18T17,3725
2024-02-18T16,3696
2024-02-18T15,3686
2024-02-18T14,3650
2024-02-18T13,3546
2024-02-18T12,3171
2024-02-18T11,2787
2024-02-18T10,2673
2024-02-18T09,2692
2024-02-18T08,2643
2024-02-18T07,2676
2024-02-18T06,2695
2024-02-18T05,3153
2024-02-18T04,3271
2024-02-18T03,3605
2024-02-18T02,3801
2024-02-18T01,3943
2024-02-18T00,3926
2024-02-17T23,3786
2024-02-17T22,3682
2024-02-17T21,3657
2024-02-17T20,3597
2024-02-17T19,3554
2024-02-17T18,3558
2024-02-17T17,3722
2024-02-17T16,3678
2024-02-17T15,3694
2024-02-17T14,3806
2024-02-17T13,3768
2024-02-17T12,3315
2024-02-17T11,2944
2024-02-17T10,2879
2024-02-17T09,2857
2024-02-17T08,2828
2024-02-17T07,2828
2024-02-17T06,2827
2024-02-17T05,3106
2024-02-17T04,3635
2024-02-17T03,3916
2024-02-17T02,4104
2024-02-17T01,4035
2024-02-17T00,4039
2024-02-16T23,4013
2024-02-16T22,3981
2024-02-16T21,3680
2024-02-16T20,3692
2024-02-16T19,3653
2024-02-16T18,3620
2024-02-16T17,3558
2024-02-16T16,3656
2024-02-16T15,3715
2024-02-16T14,3823
2024-02-16T13,3806
2024-02-16T12,3272
2024-02-16T11,3149
2024-02-16T10,2813
2024-02-16T09,2648
2024-02-16T08,2631
2024-02-16T07,2732
2024-02-16T06,2827
2024-02-16T05,3333
2024-02-16T04,3516
2024-02-16T03,3603
2024-02-16T02,3739
2024-02-16T01,3794
2024-02-16T00,3764
2024-02-15T23,3732
2024-02-15T22,3655
2024-02-15T21,3706
2024-02-15T20,3721
2024-02-15T19,3674
2024-02-15T18,3788
2024-02-15T17,3748
2024-02-15T16,3694
2024-02-15T15,3701
2024-02-15T14,3954
2024-02-15T13,4077
2024-02-15T12,3435
2024-02-15T11,2884
2024-02-15T10,2847
2024-02-15T09,2731
2024-02-15T08,2683
2024-02-15T07,2750
2024-02-15T06,2846
2024-02-15T05,3223
2024-02-15T04,3562
2024-02-15T03,3907
2024-02-15T02,4290
2024-02-15T01,4294
2024-02-15T00,4462
2024-02-14T23,4317
2024-02-14T22,4059
2024-02-14T21,3476
2024-02-14T20,3413
2024-02-14T19,3270
2024-02-14T18,3447
2024-02-14T17,3454
2024-02-14T16,3460
2024-02-14T15,3583
2024-02-14T14,3681
2024-02-14T13,3724
2024-02-14T12,3029
2024-02-14T11,2654
2024-02-14T10,2626
2024-02-14T09,2573
2024-02-14T08,2497
2024-02-14T07,2437
2024-02-14T06,2579
2024-02-14T05,2841
2024-02-14T04,3355
2024-02-14T03,3814
2024-02-14T02,3722
2024-02-14T01,3835
2024-02-14T00,4131
2024-02-13T23,4104
2024-02-13T22,3820
2024-02-13T21,3699
2024-02-13T20,3577
2024-02-13T19,3551
2024-02-13T18,3614
2024-02-13T17,3793
2024-02-13T16,3798
2024-02-13T15,3719
2024-02-13T14,3755
2024-02-13T13,3599
2024-02-13T12,2845
2024-02-13T11,2541
2024-02-13T10,2538
2024-02-13T09,2577
2024-02-13T08,2527
2024-02-13T07,2548
2024-02-13T06,2536
2024-02-13T05,2870
2024-02-13T04,3541
2024-02-13T03,3878
2024-02-13T02,3899
2024-02-13T01,4017
2024-02-13T00,3978
2024-02-12T23,3993
2024-02-12T22,3908
2024-02-12T21,3881
2024-02-12T20,3766
2024-02-12T19,3768
2024-02-12T18,3832
2024-02-12T17,3699
2024-02-12T16,3908
2024-02-12T15,4090
2024-02-12T14,4034
2024-02-12T13,4034
2024-02-12T12,3585
2024-02-12T11,2976
2024-02-12T10,2936
2024-02-12T09,2652
2024-02-12T08,2650
2024-02-12T07,2669
2024-02-12T06,2671
2024-02-12T05,2863
2024-02-12T04,3427
2024-02-12T03,3737
2024-02-12T02,3764
2024-02-12T01,3787
2024-02-12T00,3783
2024-02-11T23,3828
2024-02-11T22,3784
2024-02-11T21,3632
2024-02-11T20,3802
2024-02-11T19,3872
2024-02-11T18,3935
2024-02-11T17,3920
2024-02-11T16,3972
2024-02-11T15,3962
2024-02-11T14,3917
2024-02-11T13,3727
2024-02-11T12,3083
2024-02-11T11,2773
2024-02-11T10,2434
2024-02-11T09,2467
2024-02-11T08,2444
2024-02-11T07,2511
2024-02-11T06,2504
2024-02-11T05,2727
2024-02-11T04,3298
2024-02-11T03,3606
2024-02-11T02,3890
2024-02-11T01,4020
2024-02-11T00,4077
2024-02-10T23,3926
2024-02-10T22,3727
2024-02-10T21,3656
2024-02-10T20,3541
2024-02-10T19,3563
2024-02-10T18,3434
2024-02-10T17,3559
2024-02-10T16,3685
2024-02-10T15,3749
2024-02-10T14,3805
2024-02-10T13,3682
2024-02-10T12,3107
2024-02-10T11,2826
2024-02-10T10,2725
2024-02-10T09,2690
2024-02-10T08,2601
2024-02-10T07,2718
2024-02-10T06,2692
2024-02-10T05,2884
2024-02-10T04,3291
2024-02-10T03,3657
2024-02-10T02,3961
2024-02-10T01,3931
2024-02-10T00,3966
2024-02-09T23,3942
2024-02-09T22,3874
2024-02-09T21,3809
2024-02-09T20,3776
2024-02-09T19,3865
2024-02-09T18,3880
2024-02-09T17,3903
2024-02-09T16,3783
2024-02-09T15,3734
2024-02-09T14,3615
2024-02-09T13,3352
2024-02-09T12,3054
2024-02-09T11,2543
2024-02-09T10,2567
2024-02-09T09,2519
2024-02-09T08,2545
2024-02-09T07,2586
2024-02-09T06,2653
2024-02-09T05,2933
2024-02-09T04,3469
2024-02-09T03,3772
2024-02-09T02,3780
2024-02-09T01,3900
2024-02-09T00,4015
2024-02-08T23,3933
2024-02-08T22,3808
2024-02-08T21,3849
2024-02-08T20,3830
2024-02-08T19,3860
2024-02-08T18,3839
2024-02-08T17,3823
2024-02-08T16,3836
2024-02-08T15,3823
2024-02-08T14,3758
2024-02-08T13,3744
2024-02-08T12,3155
2024-02-08T11,2791
2024-02-08T10,2732
2024-02-08T09,2713
2024-02-08T08,2704
2024-02-08T07,2683
2024-02-08T06,2700
2024-02-08T05,2782
2024-02-08T04,3399
2024-02-08T03,3663
2024-02-08T02,3835
2024-02-08T01,3854
2024-02-08T00,4023
2024-02-07T23,3998
2024-02-07T22,3887
2024-02-07T21,3749
2024-02-07T20,3870
2024-02-07T19,3795
2024-02-07T18,3857
2024-02-07T17,3721
2024-02-07T16,3716
2024-02-07T15,3856
2024-02-07T14,4098
2024-02-07T13,4273
2024-02-07T12,3584
2024-02-07T11,2822
2024-02-07T10,2846
2024-02-07T09,2814
2024-02-07T08,2774
2024-02-07T07,2877
2024-02-07T06,2875
2024-02-07T05,3573
2024-02-07T04,3698
2024-02-07T03,4292
2024-02-07T02,4275
2024-02-07T01,4292
2024-02-07T00,4481
2024-02-06T23,4359
2024-02-06T22,4283
2024-02-06T21,3932
2024-02-06T20,3775
2024-02-06T19,3796
2024-02-06T18,3843
2024-02-06T17,3845
2024-02-06T16,3969
2024-02-06T15,3850
2024-02-06T14,3905
2024-02-06T13,4043
2024-02-06T12,3617
2024-02-06T11,3041
2024-02-06T10,2851
2024-02-06T09,2808
2024-02-06T08,2814
2024-02-06T07,2786
2024-02-06T06,3153
2024-02-06T05,3400
2024-02-06T04,3600
2024-02-06T03,3890
2024-02-06T02,3961
2024-02-06T01,4040
2024-02-06T00,4073
2024-02-05T23,3977
2024-02-05T22,4011
2024-02-05T21,3905
2024-02-05T20,3832
2024-02-05T19,3788
2024-02-05T18,3770
2024-02-05T17,3793
2024-02-05T16,3833
2024-02-05T15,3831
2024-02-05T14,3736
2024-02-05T13,3731
2024-02-05T12,3361
2024-02-05T11,2872
2024-02-05T10,2827
2024-02-05T09,2686
2024-02-05T08,2620
2024-02-05T07,2641
2024-02-05T06,2783
2024-02-05T05,2998
2024-02-05T04,3500
2024-02-05T03,3775
2024-02-05T02,3787
2024-02-05T01,3740
2024-02-05T00,3792
2024-02-04T23,3817
2024-02-04T22,3849
2024-02-04T21,3763
2024-02-04T20,3657
2024-02-04T19,3586
2024-02-04T18,3531
2024-02-04T17,3547
2024-02-04T16,3628
2024-02-04T15,3648
2024-02-04T14,3635
2024-02-04T13,3368
2024-02-04T12,2737
2024-02-04T11,2678
2024-02-04T10,2781
2024-02-04T09,2671
2024-02-04T08,2585
2024-02-04T07,2757
2024-02-04T06,2678
2024-02-04T05,2921
2024-02-04T04,3498
2024-02-04T03,3689
2024-02-04T02,3791
2024-02-04T01,3834
2024-02-04T00,3865
2024-02-03T23,3791
2024-02-03T22,3842
2024-02-03T21,3772
2024-02-03T20,3616
2024-02-03T19,3627
2024-02-03T18,3671
2024-02-03T17,3703
2024-02-03T16,3789
2024-02-03T15,3778
2024-02-03T14,3668
2024-02-03T13,3713
2024-02-03T12,3196
2024-02-03T11,2883
2024-02-03T10,2818
2024-02-03T09,2822
2024-02-03T08,2872
2024-02-03T07,2919
2024-02-03T06,2932
2024-02-03T05,3003
2024-02-03T04,3464
2024-02-03T03,3898
2024-02-03T02,4102
2024-02-03T01,4029
2024-02-03T00,3950
2024-02-02T23,3900
2024-02-02T22,3892
2024-02-02T21,3827
2024-02-02T20,3780
2024-02-02T19,3757
2024-02-02T18,3855
2024-02-02T17,3821
2024-02-02T16,3879
2024-02-02T15,4009
2024-02-02T14,3912
2024-02-02T13,3898
2024-02-02T12,3448
2024-02-02T11,2842
2024-02-02T10,2651
2024-02-02T09,2647
2024-02-02T08,2570
2024-02-02T07,2528
2024-02-02T06,2630
2024-02-02T05,3016
2024-02-02T04,3534
2024-02-02T03,3810
2024-02-02T02,3872
2024-02-02T01,3977
2024-02-02T00,4115
2024-02-01T23,4031
2024-02-01T22,3971
2024-02-01T21,3854
2024-02-01T20,3893
2024-02-01T19,3779
2024-02-01T18,3725
2024-02-01T17,3958
2024-02-01T16,3964
2024-02-01T15,3833
2024-02-01T14,3860
2024-02-01T13,3726
2024-02-01T12,3427
2024-02-01T11,3105
2024-02-01T10,2976
2024-02-01T09,3001
2024-02-01T08,2974
2024-02-01T07,2918
2024-02-01T06,3048
2024-02-01T05,3041
2024-02-01T04,3557
2024-02-01T03,3727
2024-02-01T02,3779
2024-02-01T01,3829
2024-02-01T00,3748
2024-01-31T23,3804
2024-01-31T22,3747
2024-01-31T21,3635
2024-01-31T20,3664
2024-01-31T19,3696
2024-01-31T18,3728
2024-01-31T17,3597
2024-01-31T16,3627
2024-01-31T15,3556
2024-01-31T14,3547
2024-01-31T13,3517
2024-01-31T12,2931
2024-01-31T11,2612
2024-01-31T10,2603
2024-01-31T09,2587
2024-01-31T08,2659
2024-01-31T07,2734
2024-01-31T06,2723
2024-01-31T05,2925
2024-01-31T04,3486
2024-01-31T03,3949
2024-01-31T02,4027
2024-01-31T01,4055
2024-01-31T00,3989
2024-01-30T23,4063
2024-01-30T22,3955
2024-01-30T21,4015
2024-01-30T20,3877
2024-01-30T19,3987
2024-01-30T18,4083
2024-01-30T17,4097
2024-01-30T16,4039
2024-01-30T15,4026
2024-01-30T14,3938
2024-01-30T13,3849
2024-01-30T12,3351
2024-01-30T11,3173
2024-01-30T10,2988
2024-01-30T09,2935
2024-01-30T08,2854
2024-01-30T07,2870
2024-01-30T06,2871
2024-01-30T05,3420
2024-01-30T04,3675
2024-01-30T03,3890
2024-01-30T02,4015
2024-01-30T01,4014
2024-01-30T00,4144
2024-01-29T23,4184
2024-01-29T22,3984
2024-01-29T21,3997
2024-01-29T20,4081
2024-01-29T19,4052
2024-01-29T18,3936
2024-01-29T17,3867
2024-01-29T16,3922
2024-01-29T15,3742
2024-01-29T14,3747
2024-01-29T13,3798
2024-01-29T12,3229
2024-01-29T11,2557
2024-01-29T10,2450
2024-01-29T09,2263
2024-01-29T08,2250
2024-01-29T07,2347
2024-01-29T06,2443
2024-01-29T05,2667
2024-01-29T04,3413
2024-01-29T03,3695
2024-01-29T02,3882
2024-01-29T01,3865
2024-01-29T00,3861
2024-01-28T23,3794
2024-01-28T22,3769
2024-01-28T21,3746
2024-01-28T20,3850
2024-01-28T19,3877
2024-01-28T18,3873
2024-01-28T17,3791
2024-01-28T16,3658
2024-01-28T15,3630
2024-01-28T14,3380
2024-01-28T13,3337
2024-01-28T12,2624
2024-01-28T11,2397
2024-01-28T10,2365
2024-01-28T09,2401
2024-01-28T08,2422
2024-01-28T07,2534
2024-01-28T06,2487
2024-01-28T05,2758
2024-01-28T04,3330
2024-01-28T03,3652
2024-01-28T02,3752
2024-01-28T01,3923
2024-01-28T00,3833
2024-01-27T23,3773
2024-01-27T22,3814
2024-01-27T21,3765
2024-01-27T20,3838
2024-01-27T19,3794
2024-01-27T18,3806
2024-01-27T17,3724
2024-01-27T16,3682
2024-01-27T15,3630
2024-01-27T14,3643
2024-01-27T13,3540
2024-01-27T12,2854
2024-01-27T11,2552
2024-01-27T10,2493
2024-01-27T09,2488
2024-01-27T08,2471
2024-01-27T07,2513
2024-01-27T06,2578
2024-01-27T05,3203
2024-01-27T04,3519
2024-01-27T03,3754
2024-01-27T02,3912
2024-01-27T01,3851
2024-01-27T00,3964
2024-01-26T23,3978
2024-01-26T22,3867
2024-01-26T21,3935
2024-01-26T20,3939
2024-01-26T19,3935
2024-01-26T18,3974
2024-01-26T17,3834
2024-01-26T16,3890
2024-01-26T15,3891
2024-01-26T14,3870
2024-01-26T13,3551
2024-01-26T12,3032
2024-01-26T11,2514
2024-01-26T10,2450
2024-01-26T09,2513
2024-01-26T08,2493
2024-01-26T07,2476
2024-01-26T06,2435
2024-01-26T05,2614
2024-01-26T04,3234
2024-01-26T03,3773
2024-01-26T02,3866
2024-01-26T01,3873
2024-01-26T00,3886
2024-01-25T23,3906
2024-01-25T22,3809
2024-01-25T21,3800
2024-01-25T20,3796
2024-01-25T19,3791
2024-01-25T18,3782
2024-01-25T17,3889
2024-01-25T16,3930
2024-01-25T15,4105
2024-01-25T14,3864
2024-01-25T13,3889
2024-01-25T12,3243
2024-01-25T11,2517
2024-01-25T10,2402
2024-01-25T09,2375
2024-01-25T08,2353
2024-01-25T07,2339
2024-01-25T06,2382
2024-01-25T05,2611
2024-01-25T04,3188
2024-01-25T03,3491
2024-01-25T02,3595
2024-01-25T01,3815
2024-01-25T00,3895
2024-01-24T23,3784
2024-01-24T22,3641
2024-01-24T21,3686
2024-01-24T20,3586
2024-01-24T19,3640
2024-01-24T18,3684
2024-01-24T17,3911
2024-01-24T16,3869
2024-01-24T15,3728
2024-01-24T14,3619
2024-01-24T13,3778
2024-01-24T12,3286
2024-01-24T11,2846
2024-01-24T10,2676
2024-01-24T09,2671
2024-01-24T08,2642
2024-01-24T07,2593
2024-01-24T06,2637
2024-01-24T05,2990
2024-01-24T04,3445
2024-01-24T03,3626
2024-01-24T02,3752
2024-01-24T01,3825
2024-01-24T00,3826
2024-01-23T23,3846
2024-01-23T22,3717
2024-01-23T21,3677
2024-01-23T20,3721
2024-01-23T19,3709
2024-01-23T18,3722
2024-01-23T17,3642
2024-01-23T16,3775
2024-01-23T15,4044
2024-01-23T14,3892
2024-01-23T13,3762
2024-01-23T12,3468
2024-01-23T11,2922
2024-01-23T10,2856
2024-01-23T09,2786
2024-01-23T08,2895
2024-01-23T07,2879
2024-01-23T06,2839
2024-01-23T05,2900
2024-01-23T04,3303
2024-01-23T03,3505
2024-01-23T02,3573
2024-01-23T01,3406
2024-01-23T00,3577
2024-01-22T23,3477
2024-01-22T22,3758
2024-01-22T21,3677
2024-01-22T20,3632
2024-01-22T19,3860
2024-01-22T18,3931
2024-01-22T17,3752
2024-01-22T16,3491
2024-01-22T15,3644
2024-01-22T14,3791
2024-01-22T13,3930
2024-01-22T12,3307
2024-01-22T11,3170
2024-01-22T10,2902
2024-01-22T09,2977
2024-01-22T08,2995
2024-01-22T07,2943
2024-01-22T06,2788
2024-01-22T05,2686
2024-01-22T04,3235
2024-01-22T03,3322
2024-01-22T02,3545
2024-01-22T01,3730
2024-01-22T00,4253
2024-01-21T23,4241
2024-01-21T22,3887
2024-01-21T21,3658
2024-01-21T20,3621
2024-01-21T19,3640
2024-01-21T18,3455
2024-01-21T17,3457
2024-01-21T16,3611
2024-01-21T15,3502
2024-01-21T14,3212
2024-01-21T13,3125
2024-01-21T12,2533
2024-01-21T11,2503
2024-01-21T10,2443
2024-01-21T09,2443
2024-01-21T08,2413
2024-01-21T07,2383
2024-01-21T06,2400
2024-01-21T05,2632
2024-01-21T04,2785
2024-01-21T03,3036
2024-01-21T02,3463
2024-01-21T01,3780
2024-01-21T00,4066
2024-01-20T23,4064
2024-01-20T22,3910
2024-01-20T21,3478
2024-01-20T20,3553
2024-01-20T19,3395
2024-01-20T18,3601
2024-01-20T17,3543
2024-01-20T16,3696
2024-01-20T15,3680
2024-01-20T14,3567
2024-01-20T13,3567
2024-01-20T12,2946
2024-01-20T11,2684
2024-01-20T10,2619
2024-01-20T09,2647
2024-01-20T08,2665
2024-01-20T07,2699
2024-01-20T06,2647
2024-01-20T05,2661
2024-01-20T04,3085
2024-01-20T03,3512
2024-01-20T02,3791
2024-01-20T01,3754
2024-01-20T00,3944
2024-01-19T23,4107
2024-01-19T22,3848
2024-01-19T21,3734
2024-01-19T20,3691
2024-01-19T19,3813
2024-01-19T18,3935
2024-01-19T17,3983
2024-01-19T16,3895
2024-01-19T15,3812
2024-01-19T14,3542
2024-01-19T13,3552
2024-01-19T12,2772
2024-01-19T11,2797
2024-01-19T10,2910
2024-01-19T09,2933
2024-01-19T08,2822
2024-01-19T07,2996
2024-01-19T06,3096
2024-01-19T05,3226
2024-01-19T04,3679
2024-01-19T03,3932
2024-01-19T02,3986
2024-01-19T01,4108
2024-01-19T00,4192
2024-01-18T23,4035
2024-01-18T22,3927
2024-01-18T21,3882
2024-01-18T20,3825
2024-01-18T19,3854
2024-01-18T18,4034
2024-01-18T17,3733
2024-01-18T16,4006
2024-01-18T15,3989
2024-01-18T14,3839
2024-01-18T13,3771
2024-01-18T12,3404
2024-01-18T11,3431
2024-01-18T10,3362
2024-01-18T09,3416
2024-01-18T08,3406
2024-01-18T07,3167
2024-01-18T06,3103
2024-01-18T05,2859
2024-01-18T04,3225
2024-01-18T03,3473
2024-01-18T02,3483
2024-01-18T01,3526
2024-01-18T00,3934
2024-01-17T23,3934
2024-01-17T22,3887
2024-01-17T21,3759
2024-01-17T20,3540
2024-01-17T19,3483
2024-01-17T18,3619
2024-01-17T17,3673
2024-01-17T16,3682
2024-01-17T15,3499
2024-01-17T14,3458
2024-01-17T13,3561
2024-01-17T12,3287
2024-01-17T11,3125
2024-01-17T10,2895
2024-01-17T09,2909
2024-01-17T08,2764
2024-01-17T07,3059
2024-01-17T06,2936
2024-01-17T05,2859
2024-01-17T04,3225
2024-01-17T03,3473
2024-01-17T02,3483
2024-01-17T01,3526
2024-01-17T00,4004
2024-01-16T23,3977
2024-01-16T22,3607
2024-01-16T21,3526
2024-01-16T20,3524
2024-01-16T19,3911
2024-01-16T18,3831
2024-01-16T17,3888
2024-01-16T16,3917
2024-01-16T15,3785
2024-01-16T14,3770
2024-01-16T13,3718
2024-01-16T12,3030
2024-01-16T11,2580
2024-01-16T10,2452
2024-01-16T09,2494
2024-01-16T08,2524
2024-01-16T07,2535
2024-01-16T06,2664
2024-01-16T05,2882
2024-01-16T04,3580
2024-01-16T03,3964
2024-01-16T02,3831
2024-01-16T01,4021
2024-01-16T00,3933
2024-01-15T23,4312
2024-01-15T22,4282
2024-01-15T21,4001
2024-01-15T20,3838
2024-01-15T19,3740
2024-01-15T18,3672
2024-01-15T17,3716
2024-01-15T16,3677
2024-01-15T15,3514
2024-01-15T14,3741
2024-01-15T13,3895
2024-01-15T12,3434
2024-01-15T11,2873
2024-01-15T10,2661
2024-01-15T09,2617
2024-01-15T08,2603
2024-01-15T07,2738
2024-01-15T06,2872
2024-01-15T05,2924
2024-01-15T04,3282
2024-01-15T03,3387
2024-01-15T02,3457
2024-01-15T01,3430
2024-01-15T00,3278
2024-01-14T23,3376
2024-01-14T22,3579
2024-01-14T21,3504
2024-01-14T20,3387
2024-01-14T19,3377
2024-01-14T18,3437
2024-01-14T17,3371
2024-01-14T16,3249
2024-01-14T15,3328
2024-01-14T14,3615
2024-01-14T13,3669
